Product Name,Price,Product Link,Image Link
"Nothing CMF Phone 1 5G (6GB RAM, 128GB, Black)","₹14,999",https://www.croma.com/nothing-cmf-phone-1-5g-6gb-ram-128gb-black-/p/308330,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720681155/308330_0_li240c.png?tr=w-400
"Nothing Phone 2a 5G (8GB RAM, 256GB, White)","₹25,999",https://www.croma.com/nothing-phone-2a-5g-8gb-ram-256gb-white-/p/305351,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710251216/Croma%20Assets/Communication/Mobiles/Images/305351_0_uzmhao.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 64GB, Vintage Red)","₹10,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-64gb-vintage-red-/p/307890,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721222160/Croma%20Assets/Communication/Mobiles/Images/307890_0_grtbj8.png?tr=w-400
"OnePlus Nord CE4 Lite 5G (8GB RAM, 256GB, Mega Blue)","₹22,999",https://www.croma.com/oneplus-nord-ce4-lite-5g-8gb-ram-256gb-mega-blue-/p/307505,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719316048/Croma%20Assets/Communication/Mobiles/Images/307505_0_tqvevo.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 128GB, Vintage Red)","₹11,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-128gb-vintage-red-/p/307888,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721221909/Croma%20Assets/Communication/Mobiles/Images/307888_0_lf86re.png?tr=w-400
"OnePlus Nord CE4 Lite 5G (8GB RAM, 256GB, Super Silver)","₹22,999",https://www.croma.com/oneplus-nord-ce4-lite-5g-8gb-ram-256gb-super-silver-/p/307504,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719316070/Croma%20Assets/Communication/Mobiles/Images/307504_0_yfhhdc.png?tr=w-400
"vivo T3 Lite 5G (6GB RAM, 128GB, Majestic Black)","₹11,499",https://www.croma.com/vivo-t3-lite-5g-6gb-ram-128gb-majestic-black-/p/307901,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719499910/Croma%20Assets/Communication/Mobiles/Images/307901_0_uuvjgf.png?tr=w-400
"vivo Y28s 5G (4GB RAM, 128GB, Vintage Red)","₹13,999",https://www.croma.com/vivo-y28s-5g-4gb-ram-128gb-vintage-red-/p/307892,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721220070/Croma%20Assets/Communication/Mobiles/Images/307892_0_nhchdk.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 64GB, Breeze Green)","₹10,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-64gb-breeze-green-/p/307891,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721222296/Croma%20Assets/Communication/Mobiles/Images/307891_0_ugpj6a.png?tr=w-400
"OnePlus 12R 5G (16GB, 256GB, Iron Grey)","₹40,999",https://www.croma.com/oneplus-12r-5g-16gb-256gb-iron-grey-/p/304698,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706790940/Croma%20Assets/Communication/Mobiles/Images/304698_hagerl.png?tr=w-400
"Google Pixel 9 5G (12GB RAM, 256GB, Obsidian)","₹79,999",https://www.croma.com/google-pixel-9-5g-12gb-ram-256gb-obsidian-/p/309168,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723573808/Croma%20Assets/Communication/Mobiles/Images/309168_0_yqdzbk.png?tr=w-400
"oppo K12x 5G (6GB RAM, 128GB, Breeze Blue)","₹12,999",https://www.croma.com/oppo-k12x-5g-6gb-ram-128gb-breeze-blue-/p/308829,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722585833/Croma%20Assets/Communication/Mobiles/Images/308829_0_y69y48.png?tr=w-400
"vivo Y28s 5G (4GB RAM, 128GB, Twinkling Purple)","₹13,999",https://www.croma.com/vivo-y28s-5g-4gb-ram-128gb-twinkling-purple-/p/307893,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721220095/Croma%20Assets/Communication/Mobiles/Images/307893_0_cmlmew.png?tr=w-400
"OnePlus Nord CE4 5G (8GB RAM, 256GB, Chrome)","₹25,499",https://www.croma.com/oneplus-nord-ce4-5g-8gb-ram-256gb-chrome-/p/305871,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1711971137/Croma%20Assets/Communication/Mobiles/Images/305871_0_fprr3t.png?tr=w-400
"OnePlus Nord CE4 5G (8GB RAM, 256GB, Marble)","₹25,499",https://www.croma.com/oneplus-nord-ce4-5g-8gb-ram-256gb-marble-/p/305872,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1711971138/Croma%20Assets/Communication/Mobiles/Images/305872_0_vnc952.png?tr=w-400
"OnePlus 12R 5G (8GB, 256GB, Iron Grey)","₹37,999",https://www.croma.com/oneplus-12r-5g-8gb-256gb-iron-grey-/p/305651,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717069087/Croma%20Assets/Communication/Mobiles/Images/305651_0_cgzaus.png?tr=w-400
"OnePlus Nord CE4 5G (8GB RAM, 128GB, Chrome)","₹23,499",https://www.croma.com/oneplus-nord-ce4-5g-8gb-ram-128gb-chrome-/p/305869,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1711971142/Croma%20Assets/Communication/Mobiles/Images/305869_0_hgbjgw.png?tr=w-400
"Nothing CMF Phone 1 5G (8GB RAM, 128GB, Black)","₹16,999",https://www.croma.com/nothing-cmf-phone-1-5g-8gb-ram-128gb-black-/p/308340,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720678979/Croma%20Assets/Communication/Mobiles/Images/308340_0_cefn3i.png?tr=w-400
"Nothing Phone 2a 5G (8GB RAM, 128GB, Black)","₹23,999",https://www.croma.com/nothing-phone-2a-5g-8gb-ram-128gb-black-/p/305347,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710331546/Croma%20Assets/Communication/Mobiles/Images/305347_0_uedcyr.png?tr=w-400
"vivo V40 5G (8GB RAM, 256GB, Lotus Purple)","₹36,999",https://www.croma.com/vivo-v40-5g-8gb-ram-256gb-lotus-purple-/p/308793,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722953512/Croma%20Assets/Communication/Mobiles/Images/308793_0_a8ctpk.png?tr=w-400
"OnePlus 12R 5G (16GB, 256GB, Cool Blue)","₹40,999",https://www.croma.com/oneplus-12r-5g-16gb-256gb-cool-blue-/p/304699,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706790957/Croma%20Assets/Communication/Mobiles/Images/304699_c7shme.png?tr=w-400
"Nothing CMF Phone 1 5G (6GB RAM, 128GB, Black)","₹14,999",https://www.croma.com/nothing-cmf-phone-1-5g-6gb-ram-128gb-black-/p/308330,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720681155/308330_0_li240c.png?tr=w-400
"Nothing Phone 2a 5G (8GB RAM, 256GB, White)","₹25,999",https://www.croma.com/nothing-phone-2a-5g-8gb-ram-256gb-white-/p/305351,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710251216/Croma%20Assets/Communication/Mobiles/Images/305351_0_uzmhao.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 64GB, Vintage Red)","₹10,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-64gb-vintage-red-/p/307890,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721222160/Croma%20Assets/Communication/Mobiles/Images/307890_0_grtbj8.png?tr=w-400
"OnePlus Nord CE4 Lite 5G (8GB RAM, 256GB, Mega Blue)","₹22,999",https://www.croma.com/oneplus-nord-ce4-lite-5g-8gb-ram-256gb-mega-blue-/p/307505,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719316048/Croma%20Assets/Communication/Mobiles/Images/307505_0_tqvevo.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 128GB, Vintage Red)","₹11,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-128gb-vintage-red-/p/307888,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721221909/Croma%20Assets/Communication/Mobiles/Images/307888_0_lf86re.png?tr=w-400
"OnePlus Nord CE4 Lite 5G (8GB RAM, 256GB, Super Silver)","₹22,999",https://www.croma.com/oneplus-nord-ce4-lite-5g-8gb-ram-256gb-super-silver-/p/307504,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719316070/Croma%20Assets/Communication/Mobiles/Images/307504_0_yfhhdc.png?tr=w-400
"vivo T3 Lite 5G (6GB RAM, 128GB, Majestic Black)","₹11,499",https://www.croma.com/vivo-t3-lite-5g-6gb-ram-128gb-majestic-black-/p/307901,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719499910/Croma%20Assets/Communication/Mobiles/Images/307901_0_uuvjgf.png?tr=w-400
"vivo Y28s 5G (4GB RAM, 128GB, Vintage Red)","₹13,999",https://www.croma.com/vivo-y28s-5g-4gb-ram-128gb-vintage-red-/p/307892,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721220070/Croma%20Assets/Communication/Mobiles/Images/307892_0_nhchdk.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 64GB, Breeze Green)","₹10,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-64gb-breeze-green-/p/307891,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721222296/Croma%20Assets/Communication/Mobiles/Images/307891_0_ugpj6a.png?tr=w-400
"OnePlus 12R 5G (16GB, 256GB, Iron Grey)","₹40,999",https://www.croma.com/oneplus-12r-5g-16gb-256gb-iron-grey-/p/304698,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706790940/Croma%20Assets/Communication/Mobiles/Images/304698_hagerl.png?tr=w-400
"Google Pixel 9 5G (12GB RAM, 256GB, Obsidian)","₹79,999",https://www.croma.com/google-pixel-9-5g-12gb-ram-256gb-obsidian-/p/309168,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723573808/Croma%20Assets/Communication/Mobiles/Images/309168_0_yqdzbk.png?tr=w-400
"oppo K12x 5G (6GB RAM, 128GB, Breeze Blue)","₹12,999",https://www.croma.com/oppo-k12x-5g-6gb-ram-128gb-breeze-blue-/p/308829,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722585833/Croma%20Assets/Communication/Mobiles/Images/308829_0_y69y48.png?tr=w-400
"vivo Y28s 5G (4GB RAM, 128GB, Twinkling Purple)","₹13,999",https://www.croma.com/vivo-y28s-5g-4gb-ram-128gb-twinkling-purple-/p/307893,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721220095/Croma%20Assets/Communication/Mobiles/Images/307893_0_cmlmew.png?tr=w-400
"OnePlus Nord CE4 5G (8GB RAM, 256GB, Chrome)","₹25,499",https://www.croma.com/oneplus-nord-ce4-5g-8gb-ram-256gb-chrome-/p/305871,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1711971137/Croma%20Assets/Communication/Mobiles/Images/305871_0_fprr3t.png?tr=w-400
"OnePlus Nord CE4 5G (8GB RAM, 256GB, Marble)","₹25,499",https://www.croma.com/oneplus-nord-ce4-5g-8gb-ram-256gb-marble-/p/305872,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1711971138/Croma%20Assets/Communication/Mobiles/Images/305872_0_vnc952.png?tr=w-400
